,UNIQUEID,DISBURSED_AMOUNT,ASSET_COST,LTV,BRANCH_ID,SUPPLIER_ID,MANUFACTURER_ID,CURRENT_PINCODE_ID,DATE_OF_BIRTH,EMPLOYMENT_TYPE,DISBURSAL_DATE,STATE_ID,EMPLOYEE_CODE_ID,MOBILENO_AVL_FLAG,AADHAR_FLAG,PAN_FLAG,VOTERID_FLAG,DRIVING_FLAG,PASSPORT_FLAG,PERFORM_CNS_SCORE,PERFORM_CNS_SCORE_DESCRIPTION,PRI_NO_OF_ACCTS,PRI_ACTIVE_ACCTS,PRI_OVERDUE_ACCTS,PRI_CURRENT_BALANCE,PRI_SANCTIONED_AMOUNT,PRI_DISBURSED_AMOUNT,SEC_NO_OF_ACCTS,SEC_ACTIVE_ACCTS,SEC_OVERDUE_ACCTS,SEC_CURRENT_BALANCE,SEC_SANCTIONED_AMOUNT,SEC_DISBURSED_AMOUNT,PRIMARY_INSTAL_AMT,SEC_INSTAL_AMT,NEW_ACCTS_IN_LAST_SIX_MONTHS,DELINQUENT_ACCTS_IN_LAST_SIX_MONTHS,AVERAGE_ACCT_AGE,CREDIT_HISTORY_LENGTH,NO_OF_INQUIRIES,LOAN_DEFAULT
68916,610606,76751,106817,73.02,36,18466,51,6615,01-01-1994,Self employed,24-10-2018,13,1741,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
219671,466952,58013,67291,87.68,64,16461,86,3471,01-01-1986,Self employed,27-08-2018,9,3172,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
46194,614105,62398,107398,59.68,8,21855,51,5277,28-11-1985,Salaried,24-10-2018,3,138,1,1,0,0,0,0,719,D-Very Low Risk,11,2,0,19493,37440,37440,0,0,0,0,0,0,0,0,1,0,1yrs 0mon,3yrs 0mon,0,0
17342,513098,50503,71925,72.58,11,24122,86,5993,01-01-1999,,17-09-2018,3,299,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
162085,452741,35039,61403,59.28,15,14710,86,302,14-06-1968,Salaried,21-08-2018,11,2153,1,1,0,0,0,0,749,C-Very Low Risk,2,1,0,531365,600000,600000,0,0,0,0,0,0,0,0,0,0,2yrs 1mon,3yrs 7mon,0,0
197341,517010,63613,83274,78.06,67,22703,86,1427,12-11-1987,Salaried,19-09-2018,6,2652,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
203076,510387,56259,88050,64.74,2,22222,86,1655,06-04-1996,Self employed,16-09-2018,4,2750,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
127394,628693,63947,77000,84.42,2,23170,86,1680,20-05-1964,Self employed,27-10-2018,4,1302,1,1,0,0,0,0,450,K-High Risk,4,4,1,3204282,3970000,3970000,0,0,0,0,0,0,57414,0,1,0,2yrs 7mon,5yrs 1mon,0,0
177274,607930,62213,74968,84.04,146,15694,86,2983,10-10-1995,Salaried,23-10-2018,14,2362,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
86463,452006,62688,92289,69.77,147,22604,51,2830,03-06-1993,Salaried,21-08-2018,2,606,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
138453,464521,65894,86950,79.82,105,20292,48,1279,06-03-1992,Salaried,25-08-2018,6,1959,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1874,0,0,0,0yrs 7mon,0yrs 7mon,0,1
51836,486497,37689,52883,73.75,146,21983,51,2998,01-01-1965,,31-08-2018,14,873,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,39000,39000,39000,0,0,0,0,0,0,0,0,1,0,0yrs 0mon,0yrs 0mon,0,0
216825,653422,44505,59946,80.07,74,16633,45,2596,20-12-1987,Salaried,31-10-2018,4,3161,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
109277,434749,55049,82530,70.52,251,22995,48,6868,31-05-1976,Self employed,12-08-2018,13,1073,1,0,0,0,1,0,383,K-High Risk,3,3,1,82931,446600,446600,0,0,0,0,0,0,13865,0,0,0,4yrs 5mon,6yrs 8mon,0,0
131381,499670,55559,77208,73.57,79,18169,86,766,25-06-1971,Self employed,11-09-2018,18,1252,1,1,0,0,0,0,706,D-Very Low Risk,3,1,0,306954,350000,350000,0,0,0,0,0,0,23633,0,0,0,2yrs 8mon,4yrs 10mon,0,0
221248,585198,43394,68577,64.16,100,18756,120,629,08-12-1990,Self employed,17-10-2018,15,3225,1,1,0,0,0,0,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0yrs 10mon,0yrs 10mon,0,0
159409,553009,50303,74427,68.52,64,23765,51,3523,02-04-1999,,30-09-2018,9,2199,1,0,0,1,0,0,16,Not Scored: No Activity seen on the customer (Inactive),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 1mon,0yrs 2mon,0,0
231282,557147,55184,66084,85.0,19,14214,45,1860,21-11-1992,Self employed,04-10-2018,4,1638,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
46399,437283,51303,68065,77.87,2,15097,86,2374,02-02-1995,Self employed,14-08-2018,4,887,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
222955,586796,61382,90231,72.22,85,17139,86,1971,01-06-1976,Salaried,18-10-2018,4,3637,1,1,0,0,0,0,653,F-Low Risk,4,3,0,210720,247100,247100,0,0,0,0,0,0,2030,0,1,0,1yrs 11mon,4yrs 11mon,0,1
7505,573760,39139,66420,60.22,70,16689,45,2412,08-07-1991,Salaried,13-10-2018,4,573,1,1,0,0,0,0,300,M-Very High Risk,8,3,1,696595,745990,755617,0,0,0,0,0,0,56224,0,2,0,0yrs 9mon,1yrs 7mon,0,1
218918,586694,61323,98250,65.14,103,24433,51,7029,08-04-1993,Salaried,18-10-2018,7,3185,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
186161,590962,44122,75743,59.41,13,15011,86,4686,12-10-1995,Salaried,20-10-2018,8,2497,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
91627,459617,64569,79765,82.74,18,14234,86,2687,06-03-1990,Salaried,23-08-2018,4,847,1,1,0,0,0,0,825,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,3098,0,0,0,0yrs 7mon,0yrs 7mon,0,0
217681,494701,34419,55711,64.62,61,15897,45,1356,01-01-1991,Salaried,07-09-2018,6,3059,1,1,0,0,0,0,657,F-Low Risk,11,2,0,96259,130000,130000,0,0,0,0,0,0,0,0,0,0,1yrs 0mon,1yrs 11mon,0,0
215055,552526,48849,63700,78.49,261,21106,45,208,01-01-1995,Self employed,30-09-2018,16,3091,1,1,0,0,0,0,662,F-Low Risk,6,5,0,36597,168101,168101,0,0,0,0,0,0,2249,0,1,0,1yrs 2mon,2yrs 4mon,0,0
228531,619361,75751,113712,67.71,11,23888,49,5966,01-01-1991,Self employed,25-10-2018,3,3566,1,1,0,0,0,0,737,C-Very Low Risk,1,1,0,21899,58900,58900,0,0,0,0,0,0,2994,0,0,0,1yrs 4mon,1yrs 4mon,0,0
139192,505369,73717,84900,88.22,2,23799,86,1654,07-06-1994,Salaried,14-09-2018,4,751,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1900,0,0,0,0yrs 9mon,0yrs 9mon,0,0
195044,584828,52078,67539,79.95,78,18408,45,2448,10-10-1988,Self employed,17-10-2018,4,2694,1,1,0,0,0,0,300,M-Very High Risk,2,1,1,12956,20071,20071,0,0,0,0,0,0,1874,0,0,0,3yrs 2mon,4yrs 3mon,0,0
223103,621097,58013,78275,76.65,159,23360,45,7256,06-05-1977,Self employed,25-10-2018,7,3309,1,1,0,0,0,0,300,M-Very High Risk,4,4,2,181789,313223,313223,0,0,0,0,0,0,34327,0,0,1,5yrs 6mon,12yrs 0mon,0,0
133462,457839,76751,88000,89.77,2,22031,86,1728,01-01-1972,Salaried,23-08-2018,4,542,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
7475,508812,58457,72381,87.04,70,16760,45,2401,02-07-1981,Salaried,15-09-2018,4,825,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
132364,536028,31284,65680,49.94,34,16556,86,1173,10-09-1990,Salaried,25-09-2018,6,1812,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
211763,496784,37639,47643,83.96,162,16555,51,1869,17-03-1978,Self employed,08-09-2018,4,3094,1,1,0,0,0,0,653,F-Low Risk,2,2,0,313418,493174,493174,0,0,0,0,0,0,0,0,0,0,1yrs 1mon,1yrs 3mon,0,0
180162,583379,37980,67590,60.66,162,14166,86,1858,06-07-1995,Salaried,16-10-2018,4,2582,1,1,0,0,0,0,836,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,1517,0,0,0,1yrs 1mon,1yrs 8mon,0,0
215444,626322,85620,121177,72.62,255,23094,48,5837,05-10-1973,Self employed,26-10-2018,3,3497,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
16788,543635,62147,87435,74.34,7,20473,86,5748,04-08-1994,Self employed,28-09-2018,3,347,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
101088,614180,52803,84702,64.34,29,23532,86,5927,13-11-1995,,24-10-2018,3,158,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
173806,553629,68289,96544,73.96,74,16686,48,2600,03-05-1984,Self employed,30-09-2018,4,2357,1,1,0,0,0,0,300,M-Very High Risk,3,2,1,265687,246352,246352,0,0,0,0,0,0,0,0,1,0,2yrs 11mon,5yrs 3mon,0,0
79844,472453,53483,70025,81.4,147,17223,86,2782,10-08-1992,Salaried,29-08-2018,2,980,1,1,0,0,0,0,676,F-Low Risk,10,4,1,323698,518990,518990,1,1,0,964,5789,5789,3394,965,1,1,0yrs 9mon,2yrs 5mon,0,0
13890,617954,62213,74176,84.93,147,17223,86,2782,01-01-1978,Salaried,25-10-2018,2,1664,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
115267,479405,49503,91022,55.48,18,17292,48,2700,17-08-1991,Self employed,30-08-2018,4,61,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
208382,430793,45349,65904,71.32,67,17901,45,1515,12-04-1988,Self employed,10-08-2018,6,2963,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
154297,524640,88455,104461,87.11,70,22611,51,2403,04-04-1980,Salaried,21-09-2018,4,2042,1,1,0,0,0,0,300,M-Very High Risk,4,2,2,6200,40200,48706,0,0,0,0,0,0,1350,0,1,1,1yrs 10mon,6yrs 0mon,0,0
50268,518888,57759,105732,56.27,11,23956,49,5978,01-04-1991,Self employed,19-09-2018,3,164,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
90693,517563,47145,71204,68.82,65,23854,86,6801,24-06-1994,Self employed,19-09-2018,13,199,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
113690,594494,50553,61310,84.81,74,22229,45,2578,01-01-1976,Self employed,21-10-2018,4,1467,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,1
164286,602159,63947,72444,89.72,77,18429,86,2343,30-12-1972,Salaried,22-10-2018,4,2197,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
91671,417651,42894,65012,69.22,18,14234,86,2679,09-10-1970,Self employed,01-08-2018,4,847,1,1,0,0,0,0,300,M-Very High Risk,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 11mon,7yrs 7mon,0,0
124074,454154,43225,63982,71.9,120,23131,45,6941,21-12-1993,Self employed,21-08-2018,12,1278,1,1,0,0,0,0,560,J-High Risk,1,1,0,73017,70000,70000,0,0,0,0,0,0,7000,0,1,1,0yrs 5mon,0yrs 5mon,0,0
642,588466,59197,68612,88.91,74,22928,86,2585,17-08-1990,Salaried,19-10-2018,4,83,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,10726,22990,22990,0,0,0,0,0,0,0,0,1,0,0yrs 5mon,0yrs 5mon,0,0
165800,637152,57913,74400,79.17,160,24630,51,569,30-10-1991,Self employed,29-10-2018,15,2358,1,1,1,0,0,0,626,H-Medium Risk,3,2,0,51767,64574,64574,0,0,0,0,0,0,7240,0,1,0,0yrs 5mon,0yrs 9mon,3,1
123311,535069,44705,74883,62.76,103,23224,45,7266,01-01-1995,Self employed,25-09-2018,7,756,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
73525,509301,24116,63074,40.43,48,21215,86,6439,01-01-1978,Self employed,15-09-2018,5,1548,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
129676,433979,56213,66065,87.79,67,23146,86,1577,01-01-1972,Self employed,11-08-2018,6,1788,1,1,0,0,0,0,772,B-Very Low Risk,3,2,0,21720,240000,212038,0,0,0,0,0,0,0,0,0,0,1yrs 10mon,2yrs 4mon,0,0
82197,473836,55259,75176,75.82,152,23744,86,5036,01-01-1975,Self employed,29-08-2018,3,612,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 1mon,1yrs 1mon,0,0
36523,543192,53078,76896,70.22,36,18039,45,6613,01-01-1988,Salaried,27-09-2018,13,313,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
34991,611438,49428,63899,79.97,74,16846,45,2607,01-01-1971,Salaried,24-10-2018,4,306,1,1,0,0,0,0,726,D-Very Low Risk,2,2,0,612400,662105,662105,0,0,0,0,0,0,7808,0,1,0,1yrs 5mon,2yrs 5mon,1,0
3914,611919,56659,69914,84.96,147,17223,86,2795,01-04-1980,Salaried,24-10-2018,2,45,1,1,0,0,0,0,609,H-Medium Risk,20,10,1,62875,257149,155896,0,0,0,0,0,0,3210,0,4,1,1yrs 3mon,7yrs 11mon,0,0
202195,463997,43429,66253,69.43,103,24254,86,7258,03-06-1984,Self employed,25-08-2018,7,3000,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
103312,475527,53713,65214,85.41,48,17906,86,6266,01-01-1994,Self employed,30-08-2018,5,122,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
8270,470961,42894,67470,65.21,7,14383,45,5726,04-06-1992,Self employed,28-08-2018,3,1336,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
207267,643225,40263,73344,55.72,66,21167,86,3120,01-01-1961,Salaried,30-10-2018,17,3081,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
202217,426128,68683,92052,78.22,103,24254,86,7250,16-01-1991,Self employed,07-08-2018,7,3000,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
230947,558685,53453,65181,85.62,19,23213,45,1868,27-02-1988,Salaried,05-10-2018,4,3408,1,1,0,0,0,0,743,C-Very Low Risk,6,2,0,129177,172990,172990,0,0,0,0,0,0,2930,0,1,0,0yrs 11mon,1yrs 6mon,0,0
65587,559472,63947,79712,81.54,9,16120,86,5453,15-08-1991,Self employed,06-10-2018,3,1475,1,1,0,0,0,0,742,C-Very Low Risk,6,1,0,35889,40000,39469,0,0,0,0,0,0,0,0,0,0,0yrs 3mon,0yrs 6mon,0,0
27395,567790,55219,66500,84.15,68,16578,86,852,22-04-1976,Self employed,10-10-2018,6,448,1,1,1,0,0,0,710,D-Very Low Risk,3,2,0,17173,20289,20289,1,0,1,0,0,0,5170,0,2,0,1yrs 1mon,3yrs 10mon,2,0
115851,585919,58847,71220,84.67,18,22832,45,2680,01-01-1991,Self employed,17-10-2018,4,1445,1,0,0,1,0,0,540,J-High Risk,2,2,0,147788,175000,175000,0,0,0,0,0,0,1190,0,0,0,3yrs 5mon,4yrs 1mon,0,1
54718,651066,67882,77000,89.61,2,21198,86,1726,26-04-1977,Self employed,31-10-2018,4,319,1,1,0,0,0,0,559,J-High Risk,5,1,1,7259,16368,16368,0,0,0,0,0,0,3242,0,0,1,1yrs 0mon,1yrs 3mon,0,0
43828,642370,42394,67791,66.38,19,15685,86,1827,30-03-1995,Salaried,30-10-2018,4,777,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
114204,544427,48075,62165,79.99,3,18180,86,49,21-03-1987,Self employed,28-09-2018,1,1231,1,1,0,0,0,0,561,J-High Risk,3,2,1,359867,483940,483940,0,0,0,0,0,0,0,0,1,0,0yrs 11mon,1yrs 11mon,1,0
155520,523985,58009,66120,89.23,35,15364,45,4320,08-11-1969,Self employed,20-09-2018,8,2026,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
118319,528440,73623,106574,70.37,159,23835,51,7206,12-11-1995,Self employed,22-09-2018,7,1218,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
200948,571800,50303,63775,81.54,207,24129,45,889,01-01-1996,Self employed,12-10-2018,6,2728,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
217383,465172,86296,129464,69.98,261,24155,67,179,03-01-1991,Self employed,26-08-2018,16,3068,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
112977,448013,52103,66693,80.97,16,18317,86,2943,15-11-1965,Salaried,18-08-2018,17,1345,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
96164,614730,47349,74338,65.92,1,22315,45,5092,01-01-1987,Self employed,24-10-2018,3,136,1,1,0,0,0,0,583,I-Medium Risk,3,2,1,204607,320000,320000,0,0,0,0,0,0,0,0,0,0,1yrs 3mon,2yrs 0mon,0,0
202553,645120,54473,90600,62.59,260,23961,48,4251,16-02-1994,Salaried,30-10-2018,8,2856,1,1,0,0,0,0,588,I-Medium Risk,7,3,0,152677,172690,172690,0,0,0,0,0,0,100000,0,4,1,0yrs 6mon,1yrs 1mon,0,1
63113,559422,56759,68589,84.56,9,16120,86,5458,12-06-1997,Self employed,06-10-2018,3,1471,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
34269,555002,53578,73615,74.03,152,14574,51,5125,05-08-1967,Self employed,03-10-2018,3,575,1,1,0,0,0,0,544,J-High Risk,3,3,1,326510,449259,449259,0,0,0,0,0,0,0,0,1,2,0yrs 7mon,1yrs 2mon,0,1
158163,629801,61613,74248,84.85,138,17175,45,3343,17-10-1972,Salaried,27-10-2018,9,2293,1,1,0,0,0,0,763,B-Very Low Risk,1,1,0,1577,9461,9461,0,0,0,0,0,0,1648,0,1,0,0yrs 5mon,0yrs 5mon,3,0
131027,624145,44449,71312,64.37,61,15894,86,1309,01-06-1967,Salaried,26-10-2018,6,583,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7yrs 2mon,7yrs 2mon,0,0
88934,544824,58660,65090,94.48,8,14823,45,5267,02-01-1976,Salaried,28-09-2018,3,1476,1,1,0,0,0,0,654,F-Low Risk,9,5,0,733732,765000,765000,0,0,0,0,0,0,26427,0,2,0,0yrs 9mon,1yrs 6mon,0,1
203452,456736,26541,55555,50.4,48,16712,45,6441,01-01-1962,Salaried,22-08-2018,5,2965,1,0,0,1,0,0,720,D-Very Low Risk,3,1,0,95440,140000,140000,0,0,0,0,0,0,15066,0,1,0,6yrs 10mon,12yrs 4mon,0,0
185388,484661,74123,126691,59.2,136,14835,48,3846,18-02-1980,Self employed,31-08-2018,8,2476,1,1,1,0,0,0,643,G-Low Risk,2,2,0,284956,310000,310000,0,0,0,0,0,0,12953,0,1,0,0yrs 6mon,0yrs 10mon,0,0
222806,540334,60447,68436,89.86,2,22293,45,1650,10-07-1974,Self employed,27-09-2018,4,3246,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
112787,446083,46649,62268,77.57,3,16736,45,89,20-08-1979,Self employed,17-08-2018,1,94,1,1,1,0,0,0,300,M-Very High Risk,7,2,2,1164717,1810035,1810035,0,0,0,0,0,0,0,0,0,0,2yrs 5mon,3yrs 9mon,0,0
20226,545516,59827,79380,77.95,152,22554,45,5211,06-09-1996,,28-09-2018,3,1383,1,0,0,1,0,0,708,D-Very Low Risk,4,2,0,11900,42200,42200,0,0,0,0,0,0,0,0,1,0,0yrs 8mon,0yrs 11mon,0,0
26435,594140,47449,66283,73.93,34,15217,86,983,13-07-1984,Self employed,21-10-2018,6,82,1,1,0,0,0,0,749,C-Very Low Risk,2,1,0,11997,39990,39990,3,0,0,0,0,0,6221,0,0,0,1yrs 1mon,2yrs 1mon,0,0
224167,578588,57013,68269,84.96,136,20490,45,3682,15-04-1991,Salaried,15-10-2018,8,3289,1,1,0,0,0,0,738,C-Very Low Risk,3,2,0,9190,13189,13189,0,0,0,0,0,0,0,0,2,0,0yrs 2mon,0yrs 4mon,1,1
202761,491596,88320,131982,68.19,136,18155,48,3833,01-09-1995,Self employed,05-09-2018,8,2880,1,1,0,0,0,0,667,F-Low Risk,2,2,0,65492,77000,77000,0,0,0,0,0,0,60000,0,1,0,0yrs 4mon,0yrs 6mon,0,0
191006,530839,71817,84904,85.98,2,24487,86,1651,28-12-1992,Salaried,23-09-2018,4,2601,1,1,0,0,0,0,763,B-Very Low Risk,3,1,0,400,17300,17300,0,0,0,0,0,0,4506,0,0,0,1yrs 0mon,2yrs 0mon,0,0
67624,586755,60213,69783,88.85,5,23643,86,3370,02-08-1976,Self employed,18-10-2018,9,525,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
43535,642196,79686,111300,73.67,11,23150,48,5986,01-01-1997,Self employed,30-10-2018,3,3,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
215277,631638,76751,103459,75.39,136,22111,48,3796,26-05-1996,,27-10-2018,8,2989,1,1,0,0,0,0,726,D-Very Low Risk,13,3,0,112131,157000,157000,0,0,0,0,0,0,10915,0,2,0,1yrs 4mon,6yrs 5mon,0,1
31761,568526,51353,70012,78.56,5,23643,86,3334,17-09-1975,Self employed,11-10-2018,9,571,1,1,0,0,0,0,300,M-Very High Risk,6,2,1,60237,89000,89000,0,0,0,0,0,0,13974,0,0,0,1yrs 4mon,2yrs 5mon,2,1
220774,613421,50078,70082,74.2,48,21478,86,6329,21-08-1976,Salaried,24-10-2018,5,3265,1,0,0,0,1,0,632,G-Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,4305,0,0,0,6yrs 0mon,7yrs 1mon,1,0
115605,427835,50303,65905,78.14,160,18535,86,95,09-09-1978,Salaried,08-08-2018,16,1549,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
64486,622448,62798,75119,85.0,2,14834,86,1713,07-03-1972,Self employed,26-10-2018,4,101,1,1,0,0,0,0,300,M-Very High Risk,5,3,2,3886981,3439097,3439097,0,0,0,0,0,0,36506,0,0,0,5yrs 10mon,17yrs 2mon,0,0
28499,505054,58113,74563,79.93,2,18450,51,1730,30-08-1967,Salaried,14-09-2018,4,12,1,1,0,0,0,0,708,D-Very Low Risk,5,2,0,16874,18749,18749,0,0,0,0,0,0,0,0,2,0,0yrs 7mon,1yrs 2mon,0,0
15299,533419,50078,72390,70.45,36,18508,86,6541,01-03-1972,Salaried,24-09-2018,13,1044,1,0,1,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
35425,652807,64213,75701,85.86,162,21635,86,1828,10-02-1986,Salaried,31-10-2018,4,796,1,1,0,0,0,0,691,E-Low Risk,8,2,0,67972,67972,67972,0,0,0,0,0,0,0,0,2,0,0yrs 7mon,1yrs 1mon,0,0
177099,533816,43594,68012,66.16,18,21537,86,2720,20-01-1990,Self employed,25-09-2018,4,2526,1,1,0,0,0,0,594,I-Medium Risk,9,8,1,16956932,18795492,18795492,0,0,0,0,0,0,186356,0,0,1,0yrs 8mon,1yrs 8mon,0,0
101742,597283,27529,79297,36.57,152,13512,45,5157,26-10-1961,Self employed,22-10-2018,3,1663,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
